,symbol,date,open,high,low,close,volume,adjusted,market.cap,sector,industry,exchange
382,YI,8/27/2019,2.7,2.8,2.68,2.7,11500,2.7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
383,YI,8/28/2019,2.63,2.72,2.29,2.62,47100,2.62,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
384,YI,8/29/2019,2.65,2.7,2.64,2.69,13700,2.69,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
385,YI,8/30/2019,2.64,2.71,2.6,2.65,26400,2.65,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
386,YI,9/3/2019,2.49,2.6,2.33,2.4,45500,2.4,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
387,YI,9/4/2019,2.38,2.55,2.35,2.42,43600,2.42,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
388,YI,9/5/2019,2.47,2.47,2.31,2.43,27500,2.43,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
389,YI,9/6/2019,2.37,2.43,2.3,2.3,30200,2.3,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
390,YI,9/9/2019,2.36,3.15,2.34,3.08,298600,3.08,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
391,YI,9/10/2019,2.95,5.22,2.95,4.99,1882600,4.99,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
392,YI,9/11/2019,4.25,4.94,4.05,4.6,420500,4.6,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
393,YI,9/12/2019,4.56,6.18,4.41,5.69,392200,5.69,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
394,YI,9/13/2019,5.55,7.05,4.8,4.85,619800,4.85,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
395,YI,9/16/2019,4.82,5.35,4.61,4.78,84800,4.78,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
396,YI,9/17/2019,4.75,4.89,4.26,4.44,67100,4.44,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
397,YI,9/18/2019,4.41,4.87,4.32,4.74,22000,4.74,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
398,YI,9/19/2019,4.8,5.08,4.5,4.52,30800,4.52,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
399,YI,9/20/2019,4.52,4.86,4.5,4.7,16600,4.7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
400,YI,9/23/2019,4.59,5.25,4.59,4.95,59900,4.95,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
401,YI,9/24/2019,4.81,5.06,4.81,4.91,32100,4.91,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
402,YI,9/25/2019,4.98,5.14,4.71,4.81,20800,4.81,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
403,YI,9/26/2019,4.72,5.26,4.72,5.02,68300,5.02,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
404,YI,9/27/2019,4.8,5.5,4.75,4.8,139900,4.8,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
405,YI,9/30/2019,4.73,5.3,4.57,4.87,137800,4.87,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
406,YI,10/1/2019,4.83,5.11,4.83,4.85,37400,4.85,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
407,YI,10/2/2019,4.93,5.1,4.8,4.94,31900,4.94,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
408,YI,10/3/2019,4.99,5,4.81,4.82,16600,4.82,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
409,YI,10/4/2019,4.81,5,4.81,4.92,14400,4.92,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
410,YI,10/7/2019,4.99,5.18,4.87,4.91,23300,4.91,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
411,YI,10/8/2019,4.91,5.04,4.91,5.04,400,5.04,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
412,YI,10/9/2019,4.91,5.06,4.91,5.03,20400,5.03,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
413,YI,10/10/2019,4.92,4.96,4.53,4.88,12700,4.88,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
414,YI,10/11/2019,4.94,5.15,4.9,5,12500,5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
415,YI,10/14/2019,4.91,4.91,4.88,4.89,7500,4.89,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
416,YI,10/15/2019,4.81,4.97,4.81,4.83,5800,4.83,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
417,YI,10/16/2019,4.97,5.01,4.95,5,1800,5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
418,YI,10/17/2019,4.93,4.93,4.85,4.85,1200,4.85,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
419,YI,10/18/2019,4.81,4.92,4.7,4.7,5600,4.7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
420,YI,10/21/2019,4.66,4.82,4.66,4.66,11100,4.66,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
421,YI,10/22/2019,4.7,4.86,4.65,4.8,7400,4.8,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
422,YI,10/23/2019,4.8,4.8,4.8,4.8,100,4.8,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
423,YI,10/24/2019,4.75,4.8,4.75,4.75,2900,4.75,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
424,YI,10/25/2019,4.75,4.87,4.56,4.56,18600,4.56,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
425,YI,10/28/2019,4.55,4.7,4.51,4.56,12200,4.56,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
426,YI,10/29/2019,4.56,4.82,4.56,4.56,9300,4.56,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
427,YI,10/30/2019,4.59,4.59,4.43,4.45,21700,4.45,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
428,YI,10/31/2019,4.5,4.77,4.5,4.66,10200,4.66,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
429,YI,11/1/2019,4.64,4.64,4.53,4.53,500,4.53,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
430,YI,11/4/2019,4.62,4.86,4.62,4.64,1200,4.64,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
431,YI,11/5/2019,5.06,5.2,4.68,5.18,11000,5.18,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
432,YI,11/6/2019,5.09,5.09,4.72,4.72,5100,4.72,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
433,YI,11/7/2019,4.77,4.78,4.76,4.78,1300,4.78,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
434,YI,11/8/2019,4.71,5.39,4.71,5.26,12100,5.26,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
435,YI,11/11/2019,5.18,5.26,4.66,5.26,24000,5.26,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
436,YI,11/12/2019,5.15,5.58,5.15,5.58,6000,5.58,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
437,YI,11/13/2019,5.5,5.69,5.15,5.29,18900,5.29,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
438,YI,11/14/2019,5.5,5.5,4.64,5,37000,5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
439,YI,11/15/2019,4.97,5.22,4.97,5.2,17500,5.2,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
440,YI,11/18/2019,5.03,5.2,5,5.2,8800,5.2,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
441,YI,11/19/2019,5.16,5.24,5.02,5.2,10200,5.2,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
442,YI,11/20/2019,5.15,5.2,5,5.18,11200,5.18,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
443,YI,11/21/2019,5.17,5.18,5,5.17,7900,5.17,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
444,YI,11/22/2019,5.12,5.17,5,5.1,23000,5.1,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
445,YI,11/25/2019,5.05,5.05,4.79,5.05,15200,5.05,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
446,YI,11/26/2019,4.96,5.19,4.96,5.1,27700,5.1,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
447,YI,11/27/2019,5,5.07,4.96,5,30900,5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
448,YI,11/29/2019,4.96,5.13,4.96,5.11,5400,5.11,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
449,YI,12/2/2019,5.1,5.2,5.01,5.15,12500,5.15,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
450,YI,12/3/2019,5.02,5.05,4.85,5.01,17200,5.01,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
451,YI,12/4/2019,5.05,5.05,4.86,5,9100,5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
452,YI,12/5/2019,5.01,5.1,5,5.1,7300,5.1,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
453,YI,12/6/2019,5.07,5.09,5,5.05,7700,5.05,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
454,YI,12/9/2019,5.1,5.12,4.91,5.11,21600,5.11,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
455,YI,12/10/2019,5.11,5.11,4.66,5,40900,5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
456,YI,12/11/2019,4.89,5,4.75,4.75,17200,4.75,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
457,YI,12/12/2019,4.8,5.06,4.76,4.88,15100,4.88,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
458,YI,12/13/2019,5.03,5.03,4.82,4.98,5800,4.98,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
459,YI,12/16/2019,4.96,5.01,4.93,4.93,1300,4.93,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
460,YI,12/17/2019,4.87,5.03,4.87,5.03,13100,5.03,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
461,YI,12/18/2019,5.03,5.03,5.03,5.03,0,5.03,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
462,YI,12/19/2019,5.03,5.03,5.03,5.03,0,5.03,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
463,YI,12/20/2019,5.02,5.11,5.02,5.11,5000,5.11,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
464,YI,12/23/2019,4.97,5.15,4.96,5.15,8200,5.15,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
465,YI,12/24/2019,5.15,5.2,4.9,5.16,49900,5.16,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
466,YI,12/26/2019,5.06,5.3,4.46,5.27,223300,5.27,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
467,YI,12/27/2019,5.3,6.9,5,6.75,89600,6.75,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
468,YI,12/30/2019,5.46,6.94,5.03,6.45,194500,6.45,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
469,YI,12/31/2019,5.84,7.01,5.15,6.73,437500,6.73,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
470,YI,1/2/2020,6.16,6.78,5.98,6.24,39100,6.24,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
471,YI,1/3/2020,6.07,6.47,6,6.2,26200,6.2,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
472,YI,1/6/2020,6.32,6.32,6.13,6.13,6400,6.13,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
473,YI,1/7/2020,6.01,7.15,6.01,6.93,54800,6.93,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
474,YI,1/8/2020,6.95,7.25,6.2,6.38,50900,6.38,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
475,YI,1/9/2020,6.53,6.91,6.45,6.5,37000,6.5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
476,YI,1/10/2020,6.7,6.89,6.22,6.56,28600,6.56,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
477,YI,1/13/2020,6.7,6.76,6.21,6.44,27100,6.44,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
478,YI,1/14/2020,6.26,6.46,6.26,6.46,5600,6.46,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
479,YI,1/15/2020,6.45,6.55,6.44,6.45,8500,6.45,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
480,YI,1/16/2020,6.57,6.86,6.31,6.53,34000,6.53,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
481,YI,1/17/2020,7.06,7.06,6.46,6.63,35100,6.63,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
482,YI,1/21/2020,6.65,6.98,6.5,6.92,54800,6.92,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
483,YI,1/22/2020,7.17,7.2,6.72,7,48900,7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
484,YI,1/23/2020,7.19,7.19,6,6.7,661200,6.7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
485,YI,1/24/2020,6.64,7.06,6.29,6.63,51700,6.63,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
486,YI,1/27/2020,7.02,7.07,6.56,7,334900,7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
487,YI,1/28/2020,6.93,8.05,6.61,8,258500,8,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
488,YI,1/29/2020,8.1,8.7,6.75,7.15,1202600,7.15,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
489,YI,1/30/2020,7.14,7.42,6.04,6.31,946700,6.31,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
490,YI,1/31/2020,6.21,6.52,5.55,5.55,132700,5.55,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
491,YI,2/3/2020,5.61,5.84,5.33,5.55,85900,5.55,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
492,YI,2/4/2020,5.66,5.77,5.31,5.62,106300,5.62,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
493,YI,2/5/2020,5.61,5.62,5.32,5.53,41100,5.53,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
494,YI,2/6/2020,5.51,5.69,5.33,5.43,19000,5.43,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
495,YI,2/7/2020,5.38,5.51,5.31,5.47,18100,5.47,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
496,YI,2/10/2020,5.47,5.47,5.32,5.35,19600,5.35,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
497,YI,2/11/2020,5.4,5.59,5.32,5.46,30000,5.46,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
498,YI,2/12/2020,5.52,5.82,5.49,5.61,29100,5.61,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
499,YI,2/13/2020,5.61,6.1,5.54,5.63,34500,5.63,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
500,YI,2/14/2020,5.68,6.06,5.68,6.03,147800,6.03,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
501,YI,2/18/2020,6,7.2,5.78,7.2,2144000,7.2,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
502,YI,2/19/2020,6.96,7.19,6.33,6.9,1579800,6.9,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
503,YI,2/20/2020,6.76,7.5,6.71,7.16,54300,7.16,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
504,YI,2/21/2020,7.08,7.08,6.22,6.76,1944800,6.76,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
505,YI,2/24/2020,6.55,6.84,6.38,6.6,1242400,6.6,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
506,YI,2/25/2020,6.59,7.04,6.51,6.74,59700,6.74,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
507,YI,2/26/2020,6.74,6.9,6.62,6.68,29700,6.68,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
508,YI,2/27/2020,6.63,6.75,6,6.55,3205900,6.55,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
509,YI,2/28/2020,6.45,6.68,6.25,6.51,31700,6.51,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
510,YI,3/2/2020,6.47,6.87,6.03,6.78,2401500,6.78,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
511,YI,3/3/2020,6.72,7.35,6.55,7.01,378700,7.01,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
512,YI,3/4/2020,7.09,7.46,6.05,6.17,1528600,6.17,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
513,YI,3/5/2020,6.18,6.56,6.11,6.18,139600,6.18,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
514,YI,3/6/2020,6.09,6.34,5.95,6.08,93700,6.08,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
515,YI,3/9/2020,5.84,5.86,5.41,5.7,93200,5.7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
516,YI,3/10/2020,5.91,6.24,5.86,6.1,130800,6.1,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
517,YI,3/11/2020,6.06,6.55,6,6.55,64700,6.55,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
518,YI,3/12/2020,6.27,6.7,6.01,6.33,197900,6.33,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
519,YI,3/13/2020,6.38,6.51,6.03,6.39,60100,6.39,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
520,YI,3/16/2020,5.81,7.2,5.31,6.71,967200,6.71,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
521,YI,3/17/2020,6.55,6.82,5.89,6.4,148100,6.4,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
522,YI,3/18/2020,6.1,6.49,5.61,5.9,44900,5.9,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
523,YI,3/19/2020,5.94,6.36,5.38,5.78,85700,5.78,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
524,YI,3/20/2020,5.94,6.2,5.62,6.1,49700,6.1,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
525,YI,3/23/2020,6.1,6.14,5.55,5.94,80000,5.94,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
526,YI,3/24/2020,5.97,6.75,5.57,6.56,1854000,6.56,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
527,YI,3/25/2020,6.27,6.76,6.01,6.32,96000,6.32,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
528,YI,3/26/2020,5.96,6.93,5.88,6.77,217300,6.77,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
529,YI,3/27/2020,6.9,6.94,6.51,6.7,64200,6.7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
530,YI,3/30/2020,6.41,6.74,6.21,6.35,54000,6.35,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
531,YI,3/31/2020,6.22,6.7,6.15,6.61,813400,6.61,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
532,YI,4/1/2020,6.67,6.95,6.51,6.6,53600,6.6,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
533,YI,4/2/2020,6.49,6.78,6.34,6.61,106400,6.61,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
534,YI,4/3/2020,6.59,6.75,6.3,6.55,53600,6.55,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
535,YI,4/6/2020,6.6,6.99,6.37,6.84,156100,6.84,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
536,YI,4/7/2020,6.84,7.22,6.57,7.2,129100,7.2,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
537,YI,4/8/2020,7.25,7.25,6.82,7.16,154400,7.16,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
538,YI,4/9/2020,7.11,7.6,7.05,7.5,120600,7.5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
539,YI,4/13/2020,7.64,7.64,7.17,7.44,70400,7.44,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
540,YI,4/14/2020,7.37,7.6,7.3,7.46,81400,7.46,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
541,YI,4/15/2020,7.28,7.6,7.25,7.53,63000,7.53,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
542,YI,4/16/2020,7.5,7.6,7.19,7.41,25000,7.41,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
543,YI,4/17/2020,7.43,7.6,6.54,7.55,767100,7.55,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
544,YI,4/20/2020,7.71,7.71,7.22,7.54,104200,7.54,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
545,YI,4/21/2020,7.53,7.59,6.92,7.05,35400,7.05,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
546,YI,4/22/2020,7.2,7.45,7.01,7.39,5600,7.39,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
547,YI,4/23/2020,7.33,7.33,6.64,6.76,59000,6.76,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
548,YI,4/24/2020,6.91,7,6.34,6.5,39200,6.5,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
549,YI,4/27/2020,6.6,7.72,6.25,7.47,1928500,7.47,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
550,YI,4/28/2020,7.59,7.59,6.65,7.12,73000,7.12,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
551,YI,4/29/2020,7.16,7.49,7.06,7.49,76000,7.49,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
552,YI,4/30/2020,7.48,7.7,7.13,7.6,36100,7.6,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
553,YI,5/1/2020,7.38,7.74,7.23,7.23,19600,7.23,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
554,YI,5/4/2020,7.3,7.6,7.05,7.6,103300,7.6,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
555,YI,5/5/2020,7.75,7.75,7.12,7.42,73700,7.42,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
556,YI,5/6/2020,7.43,7.5,7.29,7.48,13900,7.48,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
557,YI,5/7/2020,7.36,7.74,7.34,7.6,24400,7.6,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
558,YI,5/8/2020,7.74,7.74,6.91,7.53,476600,7.53,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
559,YI,5/11/2020,7.59,7.59,7.31,7.44,25600,7.44,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
560,YI,5/12/2020,7.44,7.48,7.17,7.17,23000,7.17,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
561,YI,5/13/2020,7.22,7.72,7.22,7.61,38600,7.61,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
562,YI,5/14/2020,7.98,7.98,7.35,7.6,51700,7.6,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
563,YI,5/15/2020,7.63,7.69,7.43,7.61,28800,7.61,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
564,YI,5/18/2020,7.68,7.73,7.3,7.61,94200,7.61,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
565,YI,5/19/2020,7.67,7.69,7.3,7.64,53700,7.64,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
566,YI,5/20/2020,7.65,7.65,7.3,7.3,70100,7.3,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
567,YI,5/21/2020,7.54,7.62,7.38,7.47,98000,7.47,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
568,YI,5/22/2020,7.46,7.46,6.9,7.09,181900,7.09,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
569,YI,5/26/2020,7.34,7.5,7.01,7.4,46500,7.4,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
570,YI,5/27/2020,7.36,7.65,7.31,7.64,61700,7.64,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
571,YI,5/28/2020,7.78,7.78,7.52,7.56,66200,7.56,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
572,YI,5/29/2020,7.46,7.65,7.05,7.4,1175500,7.4,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
573,YI,6/1/2020,7.37,7.44,7.15,7.24,34900,7.24,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
574,YI,6/2/2020,7.2,7.6,7.05,7.42,50400,7.42,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
575,YI,6/3/2020,7.33,7.43,7.18,7.29,21300,7.29,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
576,YI,6/4/2020,7.2,7.39,7.12,7.13,18300,7.13,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
577,YI,6/5/2020,7.15,7.34,7,7,54600,7,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
578,YI,6/8/2020,7.01,7.14,7,7.1,37800,7.1,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
579,YI,6/9/2020,7.05,7.17,6.92,6.97,19700,6.97,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
580,YI,6/10/2020,6.96,7.07,6.96,7.03,35600,7.03,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
581,YI,6/11/2020,7,7.04,6.22,6.32,641500,6.32,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
582,YI,6/12/2020,6.51,6.75,6.37,6.38,68300,6.38,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
583,YI,6/15/2020,6.42,6.82,6.41,6.62,35700,6.62,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
584,YI,6/16/2020,6.81,6.83,6.64,6.83,34900,6.83,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
585,YI,6/17/2020,6.96,6.99,6.67,6.86,24000,6.86,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
586,YI,6/18/2020,6.81,6.84,6.52,6.69,31700,6.69,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
587,YI,6/19/2020,6.94,6.94,6.61,6.86,50800,6.86,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
588,YI,6/22/2020,6.86,6.87,6.3,6.42,256500,6.42,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
589,YI,6/23/2020,6.43,6.62,6.38,6.59,26100,6.59,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
590,YI,6/24/2020,6.58,6.88,6.25,6.34,337700,6.34,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
591,YI,6/25/2020,6.37,6.8,6.1,6.22,271400,6.22,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
592,YI,6/26/2020,6.2,6.89,6.05,6.78,560700,6.78,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
593,YI,6/29/2020,6.77,6.81,6.34,6.44,30300,6.44,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
594,YI,6/30/2020,6.27,6.75,6.17,6.35,49800,6.35,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
595,YI,7/1/2020,6.4,6.65,6.26,6.33,10500,6.33,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
596,YI,7/2/2020,6.33,6.66,6.16,6.38,37900,6.38,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
597,YI,7/6/2020,6.5,6.68,6.5,6.68,27500,6.68,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
598,YI,7/7/2020,6.71,6.8,6.6,6.73,30800,6.73,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
599,YI,7/8/2020,6.68,6.75,6.52,6.74,21900,6.74,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
600,YI,7/9/2020,6.75,6.8,6.7,6.74,26100,6.74,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
